index,airport_id,name,city,country,IATA,ICAO,latitude,longitude,altitude,DST,Tz_database_time_zone	,type,source,google_airport_name,google_place_id,google_airport_full_address,airport_rating,number_ratings,website,total_routes
1474,4188,Dhangarhi Airport,Dhangarhi,Nepal,DHI,VNDH,28.75329971313477,80.58190155029297,690,N,Asia/Katmandu,airport,OurAirports,Dhangadhi Airport,ChIJ84urfAOToTkRyupBuC6bVU8,"Dhangadhi Airport, Attariya 10900, Nepal",4.0,80,not found,1
1475,4189,Muan International Airport,Muan,South Korea,MWX,RKJB,34.991406,126.382814,35,U,Asia/Seoul,airport,OurAirports,Muan International Airport,ChIJLTO1MfvGczURxDzyRiT6Dkc,"Muan International Airport, Piseo-ri, Mangun-myeon, Muan, Jeollanam-do, South Korea",3.7,63,http://www.airport.co.kr/muan/main.do,6
1476,4197,Marsa Alam International Airport,Marsa Alam,Egypt,RMF,HEMA,25.557100295999998,34.5836982727,251,U,Africa/Cairo,airport,OurAirports,Marsa Alam International Airport,ChIJyeju-A6qtBURa3Ke8pTRYWQ,"Marsa Alam International Airport (RMF), Qesm Marsa Alam, Red Sea Governorate, Egypt",3.3,346,http://www.marsa-alam-airport.com/,6
1477,4198,Weeze Airport,Weeze,Germany,NRN,EDLV,51.6024017334,6.14216995239,106,E,Europe/Berlin,airport,OurAirports,Weeze Airport,ChIJqf-gOsVox0cRMrpHHD-OpMA,"Weeze Airport (NRN), Flughafen-Ring 1, 47652 Weeze, Germany",3.6,853,http://www.airport-weeze.de/,38
1478,4199,Francisco B. Reyes Airport,Busuanga,Philippines,USU,RPVV,12.1215000153,120.099998474,148,N,Asia/Manila,airport,OurAirports,Francisco B. Reyes Airport,ChIJhczJDxeLuTMRWoTodynAVf0,"Francisco B. Reyes Airport (USU), Coron Island, 5316 Palawan, Philippines",3.2,150,not found,3
1479,4200,Bancasi Airport,Butuan,Philippines,BXU,RPME,8.9515,125.4788,141,N,Asia/Manila,airport,OurAirports,Butuan Airport,ChIJUWiUTM3AATMRrtHpilYNDms,"Butuan Airport (BXU), Bancasi Rotunda, Butuan City, Agusan Del Norte, Philippines",4.0,114,not found,4
1480,4201,Dipolog Airport,Dipolog,Philippines,DPL,RPMG,8.60198349877,123.34187507600001,12,N,Asia/Manila,airport,OurAirports,Dipolog Airport,ChIJ0Q_ENv-9VDIRcj5Eq-WNjxA,"Dipolog Airport (DPL), Airport Rd, Dipolog City, 7100 Zamboanga del Norte, Philippines",4.0,66,http://dipologcity.com/AccommodationsDipolog%20Airport.htm,4
1481,4202,Laoag International Airport,Laoag,Philippines,LAO,RPLI,18.1781005859375,120.53199768066406,25,N,Asia/Manila,airport,OurAirports,Laoag International Airport,ChIJn8E2P4bHjjMRwr5JvBa2_6E,"Laoag International Airport (LAO), Laoag City, Ilocos Norte, Philippines",3.9,68,not found,2
1482,4203,Legazpi City International Airport,Legazpi,Philippines,LGP,RPLP,13.1575,123.735,66,N,Asia/Manila,airport,OurAirports,Legazpi City Domestic Airport,ChIJO2DvG9EDoTMR-8ggeqDPHuw,"Legazpi City Domestic Airport, Legazpi City, Albay, Philippines",4.0,124,not found,4
1483,4206,Mactan Cebu International Airport,Cebu,Philippines,CEB,RPVM,10.307499885559,123.97899627686,31,N,Asia/Manila,airport,OurAirports,Mactan-Cebu International Airport,ChIJ3yW9O2GXqTMRwTKES0Vh0Is,"Mactan-Cebu International Airport (CEB), Lapu-Lapu Airport Rd, Lapu-Lapu City, 6016 Cebu, Philippines",3.4,1534,http://www.mciaa.gov.ph/,49
1484,4209,Porto Seguro Airport,Porto Seguro,Brazil,BPS,SBPS,-16.438601000000002,-39.080898,168,S,America/Fortaleza,airport,OurAirports,Porto Seguro International Airport,ChIJTSxwbj2aNgcRyis94ErEb9Q,"Porto Seguro International Airport (BPS) - R. Primeiro de Maio, 68, Porto Seguro - BA, 45810-000, Brazil",2.9,593,http://www.aeroportoseguro.com.br/,11
1485,4214,Brigadeiro Lysias Rodrigues Airport,Palmas,Brazil,PMW,SBPJ,-10.2915000916,-48.3569984436,774,S,America/Fortaleza,airport,OurAirports,Palmas airport - Brigadeiro Lysias Rodrigues,ChIJM4U4YFY0O5MRhkvw25GO_6g,"Palmas airport - Brigadeiro Lysias Rodrigues - Av. Joaquim Teotônio Segurado, s/n - Plano Diretor Expansão Sul, Palmas - TO, 77061-900, Brazil",3.8,214,http://www4.infraero.gov.br/aeroportos/aeroporto-de-palmas-brigadeiro-lysias-rodrigues,7
1486,4215,Nelson Ribeiro Guimarães Airport,Caldas Novas,Brazil,CLV,SBCN,-17.725299835205,-48.607498168945,2247,S,America/Sao_Paulo,airport,OurAirports,Jardim e Paraiso,ChIJ9QMQlME2p5QRD_9CXrNGLS0,"Jardim e Paraiso, Caldas Novas - GO, 75690-000, Brazil",4.0,210,not found,2
1487,4216,Missoula International Airport,Missoula,United States,MSO,KMSO,46.91630173,-114.0910034,3206,A,America/Denver,airport,OurAirports,Missoula International Airport,ChIJ2UAOBufPXVMR3OG2mAsLyPA,"Missoula International Airport, 5225 U.S. Highway 10 W, Missoula, MT 59808, USA",3.6,112,http://www.flymissoula.com/,7
1488,4219,Grand Canyon National Park Airport,Grand Canyon,United States,GCN,KGCN,35.95240020751953,-112.14700317382812,6609,N,America/Phoenix,airport,OurAirports,Grand Canyon National Park Airport,ChIJg0tvw6oeM4cRIdxdPMU6uAI,"Grand Canyon National Park Airport, 871 Liberator Dr, Grand Canyon Village, AZ 86023, USA",4.3,68,http://grandcanyonairport.org/,1
1489,4247,El Trompillo Airport,Santa Cruz,Bolivia,SRZ,SLET,-17.8115997314,-63.1715011597,1371,U,America/La_Paz,airport,OurAirports,El Trompillo Airport,ChIJR0xMg07o8ZMRvvWOCK3UJHc,"El Trompillo Airport, Ave La Barranca 137, Santa Cruz de la Sierra, Bolivia",3.9,197,not found,7
1490,4250,Eagle County Regional Airport,Vail,United States,EGE,KEGE,39.64260101,-106.9179993,6548,A,America/Denver,airport,OurAirports,Eagle County Regional Airport,ChIJEVn7WK_AQYcR29DR0TahVIk,"Eagle County Regional Airport, 217 Eldon Wilson Rd, Gypsum, CO 81637, USA",3.9,50,http://www.flyvail.com/,1
1491,4255,Columbus Metropolitan Airport,Columbus,United States,CSG,KCSG,32.516300201416016,-84.93890380859375,397,A,America/New_York,airport,OurAirports,Columbus Airport,ChIJIYyRklIz84gRFr5alyn8q8s,"Columbus Airport (CSG), 3250 W Britt David Rd, Columbus, GA 31909, USA",3.3,68,http://www.flycolumbusga.com/,3
1492,4256,Lawton Fort Sill Regional Airport,Lawton,United States,LAW,KLAW,34.5676994324,-98.4166030884,1110,A,America/Chicago,airport,OurAirports,Lawton-Fort Sill Regional Airport,ChIJPem0T18frYcRzLJRPW3-msk,"Lawton-Fort Sill Regional Airport, Terminal, 3401 SW 11th St, Lawton, OK 73501, USA",2.9,58,http://www.flylawton.org/,2
1493,4261,Flagstaff Pulliam Airport,Flagstaff,United States,FLG,KFLG,35.13850021,-111.6709976,7014,N,America/Phoenix,airport,OurAirports,Flagstaff Pulliam Airport,ChIJ_2tHkFmFLYcR1UxavGSms5Q,"Flagstaff Pulliam Airport, 6200 S Pulliam Dr, Flagstaff, AZ 86005, USA",3.7,57,https://www.flagstaff.az.gov/1610/Airport-Parking-Directions-and-Map,2
1494,4274,Nizhny Novgorod Strigino International Airport,Nizhniy Novgorod,Russia,GOJ,UWGG,56.23009872436499,43.784000396729,256,N,Europe/Moscow,airport,OurAirports,Mezhdunarodnyy Aeroport Strigino,ChIJ57uTNmksTkERS0s9fMlCsTU,"Mezhdunarodnyy Aeroport Strigino, ul. Bezvodnaya, Nizhnij Novgorod, Nizhegorodskaya oblast', Russia, 603069",3.7,238,http://www.airportnn.ru/,18
1495,4276,Erie International Tom Ridge Field,Erie,United States,ERI,KERI,42.0831270134,-80.1738667488,732,A,America/New_York,airport,OurAirports,Erie International Airport,ChIJEeSCWtF-MogRJanbFn5wb4k,"Erie International Airport, 4411 W 12th St, Erie, PA 16505, USA",3.6,57,http://www.erieairport.org/,4
1496,4279,San Pedro Airport,San Pedro,Belize,SPR,MZSP,17.9139,-87.9711,4,U,America/Belize,airport,OurAirports,7,ChIJIZGd3KCbXI8R6udTvhlyoX0,"7 Coconut Dr, San Pedro, Belize",4.5,182,not found,11
1497,4285,Yeager Airport,Charleston,United States,CRW,KCRW,38.37310028076172,-81.59320068359375,981,A,America/New_York,airport,OurAirports,Yeager Airport,ChIJ_0KJv6PUSIgRhko-9poCUhc,"Yeager Airport, 100 Airport Rd #175, Charleston, WV 25311, USA",4.0,101,http://yeagerairport.com/?utm_source=GMB&utm_medium=Organic,6
1498,4286,Wilkes Barre Scranton International Airport,Scranton,United States,AVP,KAVP,41.338500976599995,-75.72339630130001,962,A,America/New_York,airport,OurAirports,Wilkes-Barre/Scranton International Airport,ChIJK0QthvEfxYkRf5SEEHzbjwg,"Wilkes-Barre/Scranton International Airport, 100 Terminal Rd, Avoca, PA 18641, USA",4.0,142,http://flyavp.com/,9
1499,4292,Hector International Airport,Fargo,United States,FAR,KFAR,46.92070007324219,-96.81580352783205,902,A,America/Chicago,airport,OurAirports,Hector International Airport,ChIJVVVVVYXLyFIRH2lPyr9S-TI,"Hector International Airport, 2801 32nd Ave N, Fargo, ND 58102, USA",3.6,157,http://fargoairport.com/,14
1500,4297,Bogashevo Airport,Tomsk,Russia,TOF,UNTT,56.380298614502,85.208297729492,597,N,Asia/Krasnoyarsk,airport,OurAirports,Tomsk Airport,ChIJh4LX7QD0JkMRyDsww7fnzjU,"Tomsk Airport, Tomskaya oblast', Russia, 634011",3.6,129,http://tomskairport.ru/,5
1501,4300,Chumphon Airport,Chumphon,Thailand,CJM,VTSE,10.711199760437012,99.36170196533205,18,U,Asia/Bangkok,airport,OurAirports,Chumphon Airport,ChIJl7KxbnpP_zARTZLtuRGbJYg,"Chumphon Airport, Tambon Chum Kho, Amphoe Pathio, Chang Wat Chumphon 86160, Thailand",4.3,90,https://minisite.airports.go.th/chumphon/,1
1502,4302,Jieyang Chaoshan International Airport,Shantou,China,SWA,ZGOW,23.552,116.5033,0,U,Asia/Shanghai,airport,OurAirports,Jieyang Chaoshan Airport,ChIJUefSiN3LETQRvR4nweb2WSw,"Jieyang Chaoshan Airport, Rongcheng Qu, Jieyang Shi, China",3.8,57,http://www.cs-airport.com/,35
1503,4306,Eugene F. Correira International Airport,Georgetown,Guyana,OGL,SYGO,6.80628,-58.1059,10,U,America/Guyana,airport,OurAirports,Eugene F. Correia International Airport,ChIJn3D5XYfur40R0ReA_7RUxpc,"Eugene F. Correia International Airport, Ogle, East Coast Demerara, Guyana",3.7,83,not found,1
1504,4309,Ancona Falconara Airport,Ancona,Italy,AOI,LIPY,43.616299,13.3623,49,E,Europe/Rome,airport,OurAirports,Aeroporto delle Marche,ChIJGSCmIAF4LRMRqt2oesAmkdY,"Aeroporto delle Marche, Piazzale Sordoni snc, 60015, 60015 Falconara Marittima AN, Italy",3.2,238,http://www.marcheairport.com/,10
1505,4315,Milas Bodrum International Airport,Bodrum,Turkey,BJV,LTFE,37.25059890749999,27.664300918600002,21,E,Europe/Istanbul,airport,OurAirports,Milas–Bodrum Airport,ChIJHdQmLhf2vhQR0mNL2LRpO5g,"Milas–Bodrum Airport (BJV), Milas Bodrum Havaalanı Girişi, 48200 Milas/Muğla, Turkey",4.0,428,http://www.milasbodrum.dhmi.gov.tr/,31
1506,4317,Sabiha Gökçen International Airport,Istanbul,Turkey,SAW,LTFJ,40.898601532,29.3092002869,312,E,Europe/Istanbul,airport,OurAirports,Sabiha Gokcen International Airport,ChIJU6Ek9MvbyhQRdNqYgE3K76w,"Sanayi, Sabiha Gokcen International Airport (SAW), 34906 Pendik/İstanbul, Turkey",3.7,4878,https://www.sabihagokcen.aero/homepage#,145
1507,4318,University Park Airport,State College Pennsylvania,United States,SCE,KUNV,40.8493003845,-77.84870147710002,1239,A,America/New_York,airport,OurAirports,University Park Airport,ChIJdXOdk5imzokRluuNE5NwKhE,"University Park Airport, 2493 Fox Hill Rd, State College, PA 16803, USA",3.4,81,http://www.universityparkairport.com/,5
1508,4319,Broome International Airport,Broome,Australia,BME,YBRM,-17.944700241088867,122.23200225830078,56,O,Australia/Perth,airport,OurAirports,Broome International Airport,ChIJ3Q8c2PgueiwRoDCJBzn2AA8,"Broome International Airport (BME), Macpherson St, Broome WA 6725, Australia",3.7,50,http://www.broomeair.com.au/,12
1509,4322,Klagenfurt Airport,Klagenfurt,Austria,KLU,LOWK,46.642502,14.3377,1472,E,Europe/Vienna,airport,OurAirports,Klagenfurt Airport,ChIJ9x0LrBZzcEcRXibxhszAdIw,"Klagenfurt Airport, 60-64, Flughafenstraße, 9020 Klagenfurt am Wörthersee, Austria",4.0,117,http://klagenfurt-airport.at/en/,7
1510,4330,Imam Khomeini International Airport,Tehran,Iran,IKA,OIIE,35.416099548339844,51.152198791503906,3305,E,Asia/Tehran,airport,OurAirports,Imam Khomeini International Airport,ChIJf697s88Pkj8Rxj_a2hYKdJs,"استان تهران Tehran Tehran-Qom، Road, Imam Khomeini International Airport, Iran",3.3,871,https://www.ikac.ir/,60
1511,4331,Mashhad International Airport,Mashhad,Iran,MHD,OIMM,36.235198974609375,59.64099884033203,3263,E,Asia/Tehran,airport,OurAirports,Mashhad International Airport,ChIJWztodpCXbD8RCShF7tOMxqM,"Razavi Khorasan Province, Mashhad, Hasheminejad Blvd, Mashhad International Airport (MHD), Iran",4.0,353,https://mashhad.airport.ir/,65
1512,4348,Springfield Branson National Airport,Springfield,United States,SGF,KSGF,37.24570084,-93.38860321,1268,A,America/Chicago,airport,OurAirports,Springfield-Branson National Airport,ChIJD1OPjyhgz4cRk9fs4mViiOg,"Springfield-Branson National Airport (SGF), 2300 N Airport Blvd, Springfield, MO 65802, USA",4.0,297,http://www.flyspringfield.com/,14
1513,4352,Norilsk-Alykel Airport,Norilsk,Russia,NSK,UOOO,69.31109619140625,87.33219909667969,574,N,Asia/Krasnoyarsk,airport,OurAirports,Norilsk Airport,ChIJt6iVp0k8rEQRv1CAGNSRJqs,"Norilsk Airport, Norilsk, Krasnoyarskiy kray, Russia, 663340",4.2,96,http://airport-norilsk.ru/,15
1514,4353,Anapa Vityazevo Airport,Anapa,Russia,AAQ,URKA,45.002101898193,37.347301483154,174,N,Europe/Moscow,airport,OurAirports,Anapa International Airport,ChIJ5XHXLJFy7kARkS7m7V6UrRM,"Anapa Int'l Airport, Krasnodarskiy kray, Russia",3.8,335,http://aaq.aero/,3
1515,4355,Lehigh Valley International Airport,Allentown,United States,ABE,KABE,40.652099609375,-75.44080352783203,393,A,America/New_York,airport,OurAirports,Lehigh Valley International Airport,ChIJ866awjQ_xIkRbKmwQiEHNgs,"Lehigh Valley International Airport (ABE), 3311 Airport Rd, Allentown, PA 18109, USA",4.2,268,http://www.flylvia.com/,13
1516,4356,Northwest Arkansas Regional Airport,Bentonville,United States,XNA,KXNA,36.281898,-94.30680100000001,1287,A,America/Chicago,airport,OurAirports,Northwest Arkansas Regional Airport,ChIJBXPzbKUOyYcRQG1CYKSC2jE,"Northwest Arkansas Regional Airport (XNA), 1 Airport Blvd, Bentonville, AR 72712, USA",4.0,285,http://www.nwara.com/,24
1517,4357,Atyrau Airport,Atyrau,Kazakhstan,GUW,UATG,47.12189865112305,51.8213996887207,-72,U,Asia/Oral,airport,OurAirports,22,ChIJH8uTEOfoo0ER7Fk8bi4g67E,"Abulkhair Khan Ave 22, Atyrau 060000, Kazakhstan",3.6,1533,https://aeroport.kz/,10
1518,4358,Kzyl-Orda Southwest Airport,Kzyl-Orda,Kazakhstan,KZO,UAOO,44.706902,65.592499,433,U,Asia/Qyzylorda,airport,OurAirports,Kyzylorda Airport,ChIJD9fA4N4A-EERhCG8G0L6HVk,"Kyzylorda Airport, Valixanov ko'chasi, Тошкент, Kazakhstan",3.5,256,not found,4
1519,4359,South Bend Regional Airport,South Bend,United States,SBN,KSBN,41.70869827270508,-86.31729888916016,799,A,America/New_York,airport,OurAirports,South Bend International Airport,ChIJ217m74wtEYgRZtTO7bM9lt0,"South Bend International Airport (SBN), South Bend, IN 46628, USA",3.8,192,http://www.flysbn.com/,11
1520,4362,Talagi Airport,Arkhangelsk,Russia,ARH,ULAA,64.60030364990234,40.71670150756836,62,N,Europe/Moscow,airport,OurAirports,Mezhdunarodnyy Aeroport Arkhangel'sk,ChIJg00YjDoyGEQRCWfd7wm29qk,"Mezhdunarodnyy Aeroport Arkhangel'sk (ARH), Аэропорт Архангельск, д.10, Arkhangelsk, Arkhangelsk Oblast, Russia, 163053",3.8,146,http://arhaero.ru/,9
1521,4364,Novy Urengoy Airport,Novy Urengoy,Russia,NUX,USMU,66.06939697265625,76.52030181884766,210,N,Asia/Yekaterinburg,airport,OurAirports,Yagelnoe,ChIJeUusCdSnYUMRDEqeu7ZVHd8,"Yagelnoe, Аэропорт, Ямало-Ненецкий автономный округ, Russia, 629305",2.8,108,http://nux.aero/,16
1522,4367,Aktau Airport,Aktau,Kazakhstan,SCO,UATE,43.8601,51.091999,73,U,Asia/Oral,airport,OurAirports,"Aktau Airport, Kazakhstan",ChIJx6UncBwitEERpRfx0vf-zmQ,"Aktau Airport, Kazakhstan, Аэропорт, Ақтау, Kazakhstan",3.7,179,http://www.aktau-airport.kz/,21
1523,4374,Yemelyanovo Airport,Krasnoyarsk,Russia,KJA,UNKL,56.172901,92.493301,942,N,Asia/Krasnoyarsk,airport,OurAirports,Yemelyanovo International Airport,ChIJrbdzvN-t11wR250UJUborWk,"Yemelyanovo International Airport (KJA), Krasnoyarskiy kray, Russia, 663021",3.8,392,http://www.yemelyanovo.ru/,45
1524,4375,Sary-Arka Airport,Karaganda,Kazakhstan,KGF,UAKK,49.670799255371094,73.33439636230469,1765,U,Asia/Qyzylorda,airport,OurAirports,Sary-Arka Airport,ChIJ0xnfqVQwQ0IR-kXQO37oIjE,"Sary-Arka Airport, Karaganda 100000, Kazakhstan",3.4,103,http://www.kgf.aero/,7
1525,4380,Longjia Airport,Changchun,China,CGQ,ZYCC,43.9962005615,125.684997559,706,U,Asia/Shanghai,airport,OurAirports,Changchun Longjia International Airport,ChIJt4xMzzVxOF4Reay7kfaLYqk,"Changchun Longjia International Airport (CGQ), 3500 Airport Rd, Erdao Qu, Changchun Shi, Jilin Sheng, China, 130505",3.5,65,http://www.ccairport.cn/,64
1526,4381,Niigata Airport,Niigata,Japan,KIJ,RJSN,37.955898284899995,139.121002197,29,U,Asia/Tokyo,airport,OurAirports,Niigata Airport,ChIJLTS0D5nK9F8ROc36fU8R_M8,"Niigata Airport (KIJ), 3710 Matsuhamacho, Higashi Ward, Niigata, 950-0001, Japan",3.8,236,http://www.niigata-airport.gr.jp/,16
1527,4386,Albert J Ellis Airport,Jacksonville NC,United States,OAJ,KOAJ,34.8292007446,-77.61209869380002,94,A,America/New_York,airport,OurAirports,Albert J Ellis Airport,ChIJAaMh6WNsqYkRQpiP143wtdc,"Albert J Ellis Airport (OAJ), 264 Albert J. Ellis Airport Rd, Richlands, NC 28574, USA",3.4,103,http://www.flyoaj.com/,7
1528,5418,Ramata Airport,Ramata,Solomon Islands,RBV,AGRM,-8.168060302734375,157.64300537109375,0,U,Pacific/Guadalcanal,airport,OurAirports,2200,ChIJK2F6ycQRsocRqg4NT_I5i2s,"2200 S Meridian Ave, Oklahoma City, OK 73108, USA",3.6,367,https://www.wyndhamhotels.com/ramada/oklahoma-city-oklahoma/ramada-oklahoma-city-airport-north/overview?CID=LC:RA::GGL:RIO:National:07231&iata=00093796,2
1529,5500,Vancouver Harbour Water Aerodrome,Vancouver,Canada,CXH,CYHC,49.2943992615,-123.111000061,0,A,America/Vancouver,airport,OurAirports,Vancouver Harbour Flight Centre Seaplane Terminal,ChIJ_1jNg4RxhlQRwb3jY1rOpqA,"Vancouver Harbour Flight Centre Seaplane Terminal (CXH), 1055 Canada Pl, Vancouver, BC V6C 3T4, Canada",4.5,120,http://www.vhfc.ca/,1
1530,5552,Batna Airport,Batna,Algeria,BLJ,DABT,35.7521018982,6.308589935300001,2697,N,Africa/Algiers,airport,OurAirports,Batna Mostefa Ben Boulaid Airport,ChIJ798N8ab48xIRIyXm8ZuOl7Y,"Batna Mostefa Ben Boulaid Airport, Batna, Algeria",3.7,50,http://www.egsa-constantine.dz/index.php/aeroports/categorie-b/aeroport-de-batna,4
1531,5553,Béchar Boudghene Ben Ali Lotfi Airport,Béchar,Algeria,CBH,DAOR,31.645700454711914,-2.269860029220581,2661,N,Africa/Algiers,airport,OurAirports,Boudghene Ben Ali Lotfi Airport,ChIJ0w46KklYhQ0RgYsv1Nf9gBY,"Boudghene Ben Ali Lotfi Airport, Béchar, Algeria",3.7,94,not found,1
1532,5555,Guemar Airport,Guemar,Algeria,ELU,DAUO,33.5113983154,6.776790142059999,203,N,Africa/Algiers,airport,OurAirports,Aéroport de Guemar - El Oued,ChIJgVoPwMgYWRIRrqDon6AB_1A,"Aéroport de Guemar - El Oued, Guemar, Algeria",4.3,72,not found,1
1533,5562,Robin Hood Doncaster Sheffield Airport,"Doncaster, Sheffield",United Kingdom,DSA,EGCN,53.4805378105,-1.01065635681,55,E,Europe/London,airport,OurAirports,Doncaster Sheffield Airport,ChIJl8iUguQFeUgRWFEdx0pYYB4,"Doncaster Sheffield Airport (DSA), First Ave, Doncaster DN9 3RH, UK",3.8,443,http://flydsa.co.uk/,9
1534,5575,Barra Airport,Barra,United Kingdom,BRR,EGPR,57.0228,-7.443060000000001,5,E,Europe/London,airport,OurAirports,Barra Airport,ChIJexvZEEG_jEgRkqbV_PMJuy8,"Barra Airport, Eoligarry, Isle of Barra HS9 5YD, UK",4.6,73,http://www.hial.co.uk/barra-airport/,1
1535,5591,Bydgoszcz Ignacy Jan Paderewski Airport,Bydgoszcz,Poland,BZG,EPBY,53.096801757799994,17.9776992798,235,E,Europe/Warsaw,airport,OurAirports,Bydgoszcz Ignacy Jan Paderewski Airport,ChIJH2sQUhcTA0cRFGBrNh3I2YQ,"Bydgoszcz Ignacy Jan Paderewski Airport, Paderewskiego 1, 86-005 Białe Błota, Poland",3.6,332,https://plb.pl/,3
1536,5593,Åre Östersund Airport,Östersund,Sweden,OSD,ESNZ,63.194400787354,14.500300407410002,1233,E,Europe/Stockholm,airport,OurAirports,Swedavia AB Åre-Östersund Airport,ChIJN9BITT-2b0YRe-iKDeeShts,"Swedavia AB Åre-Östersund Airport, 832 96 Frösön, Sweden",3.6,54,http://www.swedavia.se/ostersund/,3
1537,5604,Kruger Mpumalanga International Airport,Mpumalanga,South Africa,MQP,FAKN,-25.383199691799998,31.105600357100002,2829,U,Africa/Johannesburg,airport,OurAirports,Kruger Mpumalanga International Airport,ChIJu0Y868k56B4RhIuQmvLCSzI,"Kruger Mpumalanga International Airport, R538, 1200, South Africa",4.3,83,http://www.kmiairport.co.za/,4
1538,5645,Eros Airport,Windhoek,Namibia,ERS,FYWE,-22.612199783325195,17.080400466918945,5575,S,Africa/Windhoek,airport,OurAirports,ERS,ChIJheZ6Nt0aCxwRcqK8Vfiot7k,"ERS (ERS), 3 Aviation Road, Windhoek, Namibia",3.9,56,not found,3
1539,5665,Osvaldo Vieira International Airport,Bissau,Guinea-Bissau,OXB,GGOV,11.894800186157227,-15.65369987487793,129,N,Africa/Bissau,airport,OurAirports,Aeroporto Internacional Osvaldo Vieira,ChIJqZI4hY_b5g4R1P-zYakJpLg,"Aeroporto Internacional Osvaldo Vieira, Bissau, Guinea-Bissau",3.4,62,https://www.aeroporto-bissau.com/,7
1540,5670,Dakhla Airport,Dakhla,Western Sahara,VIL,GMMH,23.7183,-15.932,36,N,Africa/El_Aaiun,airport,OurAirports,Dakhla,ChIJMa9rHU9IIgwRLcTdeB47ElE,"Dakhla Airport, Dakhla 73000",3.9,449,http://www.onda.ma/Nos-A%C3%A9roports/Dakhla,3
1541,5672,Hassan I Airport,El Aaiún,Western Sahara,EUN,GMML,27.151699,-13.2192,207,N,Africa/El_Aaiun,airport,OurAirports,Aeropuerto internacional de El Aaiún-Hassan I,ChIJKV1MxV5yNwwRmxv3AyFMvnQ,"Aeropuerto internacional de El Aaiún-Hassan I, El Aaiún 70000",3.7,194,http://www.onda.ma/Nos-A%C3%A9roports/Laayoune,4
1542,5673,Nador International Airport,El Aroui,Morocco,NDR,GMMW,34.988800048799995,-3.0282099247000005,574,N,Africa/Casablanca,airport,OurAirports,Al Aaroui,ChIJQ_TBaQSydw0RrMVb8lb6Amg,"Aéroport، Al Aaroui, Morocco",2.5,148,http://www.europcar.ma/,18
1543,5674,Praia International Airport,"Praia, Santiago Island",Cape Verde,RAI,GVNP,14.924500465393065,-23.49349975585937,230,U,Atlantic/Cape_Verde,airport,OurAirports,Nelson Mandela International Airport,ChIJs890SjGZNQkRu_TYu6xKG-4,"Nelson Mandela International Airport, Praia, Cape Verde",3.7,198,http://www.asa.cv/aeroportos/aeroporto-da-praia/,17
1544,5686,Bosaso Airport,Bosaso,Somalia,BSA,HCMF,11.27530002593994,49.14939880371094,3,U,Africa/Mogadishu,airport,OurAirports,Bender Qassim International Airport,ChIJYzUYE26Rlj0R5_MYyY7d8Og,"Bender Qassim International Airport, Somalia",4.4,71,not found,4
1545,5687,Aden Adde International Airport,Mogadishu,Somalia,MGQ,HCMM,2.014440059661865,45.3046989440918,29,U,Africa/Mogadishu,airport,OurAirports,Aden Adde International Airport,ChIJFTCARNxBWD0Rgi0cR1CV9cs,"Aden Adde International Airport, Wadada Garoonka Diyaaradaha, Muqdisho, Somalia",4.0,427,http://mogadishuairport.com/,10
1546,5691,Assiut International Airport,Asyut,Egypt,ATZ,HEAT,27.0464992523,31.0119991302,772,U,Africa/Cairo,airport,OurAirports,Assiut International Airport,ChIJB2PBNMSuRRQR_skCzBrtytU,"Assiut Int'l Airport (ATZ), Kharga - Asyuit Rd, Qesm Al Wahat Al Khargah, New Valley Governorate, Egypt",3.7,118,http://www.egyptair.com/,6
1547,5694,Malindi Airport,Malindi,Kenya,MYD,HKML,-3.2293100357055664,40.10169982910156,80,U,Africa/Nairobi,airport,OurAirports,Malindi International Airport,ChIJmfPWkgyPFRgRr6hFrwj0H5E,"Malindi International Airport (MYD), Malindi, Kenya",3.9,85,https://www.kaa.go.ke/airports/malindi-airport,5
1548,5699,La Abraq Airport,Al Bayda',Libya,LAQ,HLLQ,32.78870010375977,21.96430015563965,2157,N,Africa/Tripoli,airport,OurAirports,Al Abraq International Airport,ChIJlfU531KZfxMRJphOKmVL0hU,"Al Abraq International Airport, الطريق العامه الابرق، 1, Labraq 535, Libya",3.6,98,http://www.libyabooking.ly/,3
1549,5711,Diu Airport,Diu,India,DIU,VA1P,20.71310043334961,70.92109680175781,31,N,Asia/Calcutta,airport,OurAirports,Diu Airport,ChIJvxfG7jIc4zsRf2qqrx147tg,"Diu Airport, Diu, Daman and Diu 362570, India",4.0,179,not found,2
1550,5742,Tri-State/Milton J. Ferguson Field,Huntington,United States,HTS,KHTS,38.36669922,-82.55799866,828,A,America/New_York,airport,OurAirports,Huntington Tri-State Airport,ChIJDamYB4PgRYgRkj_cjOm03wE,"Huntington Tri-State Airport, 1449 Co Rte 3/1, Huntington, WV 25704, USA",3.0,59,http://tristateairport.com/,5
1551,5747,Arnold Palmer Regional Airport,Latrobe,United States,LBE,KLBE,40.27590179,-79.40480042,1199,A,America/New_York,airport,OurAirports,Arnold Palmer Regional Airport,ChIJd9__y-PSNIgRcH52tggh9T0,"Arnold Palmer Regional Airport, 148 Aviation Ln # 103, Latrobe, PA 15650, USA",4.1,92,http://www.palmerairport.com/,3
